textDisplay,videojuego,moderationStatus,sentimiento
patrones en los bosses literal vi que peter le dio 50 golpes a lagarto y el solo los recibió y en esos 50 golpes el lagarto dio 4 golpes osea wtf,Marvel's Spider-Man 2,,
se puede stremear ya el juego,Marvel's Spider-Man 2,,
deci algo mas de venom para eso vinimos,Marvel's Spider-Man 2,,
goty,Marvel's Spider-Man 2,,
épico,Marvel's Spider-Man 2,,
,Marvel's Spider-Man 2,,
tengo la play pero no el juego 39 39 v,Marvel's Spider-Man 2,,
goty,Marvel's Spider-Man 2,,
fuerte dlc,Marvel's Spider-Man 2,,
pero como no va a merecer la pena,Marvel's Spider-Man 2,,
cómo q 9 3 yo le pondría infinito 10 esto es una obra maestra a href https www youtube com watch v zf2rd1t5bk amp t 10m49s 10 49 a,God of War: Ragnarök,,
miles morales 2,God of War: Ragnarök,,
un juego con mejores mecánicas ciudad habilidades etc pero siento que a pesar de tener a misterio venom lizard etc no llega a la altura del primero me encantó harry osborn lo adoró este si se me hizo amigo de verdad de peter y no como en las pelis o series la historia hasta la muerte de kraven perfecta pero la parte de venom se veia muy forzada y sin apenas desarrollo aparte de corta,God of War: Ragnarök,,
no está el audio en español si en el uno si ke estaba,God of War: Ragnarök,,
un juego buenísimo par los incondicionales del trepamuros,God of War: Ragnarök,,
ya lo temeiné y es un juegazo completamente,God of War: Ragnarök,,
spiderman 2,God of War: Ragnarök,,
faltan los 30 detalles,God of War: Ragnarök,,
es lo mismo de siempre pero con nueva historia una mecánica nueva y con lenguaje inclusivo y con black cat bi,God of War: Ragnarök,,
vaya la noticia es que miles morales será el spiderman del futuro un n e g ro como protagonista q raro si al final disney todos serán de color,God of War: Ragnarök,,
quería preguntar el modo de dificultad mas bajo como es veréis es para una persona con problemas de salud que no puede jugar una dificultad estandar sería una gran ilusión que pudiera balancearse con spiderman,God of War: Ragnarök,,
porque solo muy poca gente nombra algo muy importante a destacar y que no se nombra br br tiene lenguaje inclusivo br br me encantó el 1 y el de miles pero este no lo compro ni de coña,God of War: Ragnarök,,
ya no hacen los 30 detalles alucinantes,God of War: Ragnarök,,
este videos le doy 5 ostias y un cardenal,God of War: Ragnarök,,
no se porque a muchos les molesta que miles haya sido el mvp del juego esta siguiendo los pasos de su mentor y tiene mas potencial que el,God of War: Ragnarök,,
no mas misiones con mary jane gracias,God of War: Ragnarök,,
ojalá spider man 3 no tenga basura woke,God of War: Ragnarök,,
a href https www youtube com watch v zf2rd1t5bk amp t 9m54s 9 54 a parece que a los medios les indicaron que mencionaras que este juego era quot el mejor juego de superheroes quot es demasiada coincidencia que muchos medios mencionen esta frase en sus reseñas,God of War: Ragnarök,,
este juego es una verdadera carta de amor para los fans de los superhéroes,God of War: Ragnarök,,
reslizar combos magicos con un botón,God of War: Ragnarök,,
o la la,God of War: Ragnarök,,
pobre spiderman sony esta arruinando al personaje,God of War: Ragnarök,,
grandes blanqueando los juegos de mierda x dinero,God of War: Ragnarök,,
me encante el juegue,God of War: Ragnarök,,
después de ver el ultimo video de squadron 42 me da la sensación que spiderman 2 tiene unos gráficos cutres y obsoletos br y a esto le llaman nueva generación jejeje,God of War: Ragnarök,,
señore es un juegazo si el primero te gustó este te va mmar,God of War: Ragnarök,,
a href https www youtube com watch v zf2rd1t5bk amp t 6m39s 6 39 a no podías haber grabado un gameplay donde no sólo spamearas un solo ataque o acaso así es el combate,God of War: Ragnarök,,
tiene lenguaje inclusivo en español genial entonces no pienso comprarlo por bueno que digan que es,God of War: Ragnarök,,
merece la pena si quieres ver una gran cantidad de bugs,God of War: Ragnarök,,
soy usuario de nintendo y xbox pero soy también fan de spiderman desde pequeño jugue el 1 en pc aunque lo de meterle lengueje inclusivo manda pelotas ridículo a mas no poder aun asi disfrutadlo mucho ya era hora de que metieran a venom,God of War: Ragnarök,,
dicen que el juego no tiene para jugar nueva partida y tiene muchos bugs,God of War: Ragnarök,,
flojete,God of War: Ragnarök,,
esto no vale 80 lo siento como mucho 50,God of War: Ragnarök,,
por juegos asi es que play station esta donde esta,God of War: Ragnarök,,
vaya juégazo insomniac se ha sacado el rabo otra vez increíble,God of War: Ragnarök,,
pregunta se puede cambiar el traje negro al rojo como en spiderman web of shadow o si o si tenes que entrar a trajes y cambiarlo manualmente,God of War: Ragnarök,,
spiderbug2 br el inclusive dlc pelijuego de 7 horas q corre a 40 fps para todos aquellos q exigen jugar solo nextgen a 80 napos,God of War: Ragnarök,,
no merece la pena muchos bugs xd tenido que reiniciar en una partida varios puntos para poder avanzar basura de juego,God of War: Ragnarök,,
sí que merece la pena lo malo es que insomniac tiene una fea costumbre os la diré y veréis como en todos sus juegos pasa lo mismo br buenos gráficos buena jugabilidad pero para jugar toma cómete este tutorial esta cinemática esta misión que tienes que hacer sí o sí dos veces y cuando acabes de postre tienes dos misiones repetitivas que duran más de lo que deberían,God of War: Ragnarök,,
cuándo váis a hacer el vídeo quot 30 bugs divertidos de spiderman 2 segundo dlc quot los bugs que tiene os da para una serie completa pero un vídeo creo que es suficiente,God of War: Ragnarök,,
cuando vais a hacer los 30 detalles del nuevo spiderman br tengo muchas ganas,God of War: Ragnarök,,
sería excelente si no lo hubieran contaminado con su nefasta propaganda progresista,God of War: Ragnarök,,
podria salir en ps4,God of War: Ragnarök,,
una pregunta si compro la version deluxe en una cuenta y juego al spiderman en otra podre usar lo que le da la version deluxe en otra cuenta,God of War: Ragnarök,,
hoy día hacen los juegos para tontos que pintan todas esas grúas en la bahía de manthatan recuerdo lo difícil que era llegar en el 2 de ps2 a la estatua de la libertad y hoy día te lo dan todo mascado,God of War: Ragnarök,,
muy superior el mundo abierto de spiderman a la porquería de starfield 1000 planetas sobrios mehhh más de lo mismo xd,God of War: Ragnarök,,
que mal que tenga el lenguaje exclusivo pero nada que hacerle voy a tener que jugarlo,God of War: Ragnarök,,
esparare un par de meses a que baje a mitad de precio,God of War: Ragnarök,,
insomniac va a inaugurar el universo de marvel videojueguil con spiderman wolverine ya veremos que hay en el futuro,God of War: Ragnarök,,
excelente analisis pongame 2 juegos para llevar mi buen hombre,God of War: Ragnarök,,
el calvo esta echando espuma por la boca jajajajaja,God of War: Ragnarök,,
nocedicepizzataguercedicepizzatower,God of War: Ragnarök,,
los bugs están divertidísimos pero hubieran retrasado el lanzamiento para pulir esos detalles una lástima,God of War: Ragnarök,,
nota merecida,God of War: Ragnarök,,
playstation 6 la videoconsola sale en el año 2028 ir ahorrando dinero,God of War: Ragnarök,,
no me mola muy plasticada,God of War: Ragnarök,,
la moda absurda de hoy en día que cada vez que se dice sale sida de decir spaiderman en lugar de spiderman,God of War: Ragnarök,,
más de lo mismo aquel que no va al día con el mundo de los videojuegos podría confundir este título con el primero por momentos y ya estoy viendo a los niños ratas con poco pensamiento crítico no zabez nada de bidejuegozz no niñato jamás dije que fuera malo lo voy a jugar y seguramente lo voy a disfrutar pero eso no le quita lo que ya dije es más de lo mismo,God of War: Ragnarök,,
tremendo pelijuego,God of War: Ragnarök,,
como carajo tiene menos nota que mario wonder,God of War: Ragnarök,,
insomniac está que se sale aprende ubisoft,God of War: Ragnarök,,
hola,God of War: Ragnarök,,
los sonyers fumándose las ideas de una feminista progre enhorabuena por jugar a tal mierda inclusiva yo disfrutaré del mario wonder sin ideas políticas de pedos,God of War: Ragnarök,,
yo espero que el sentido arácnido respeten que cuando te toque enfrentarte a venon que peter parker no detecte a venon mientras que miles molares sí ya que recordemos que peter parker al tener el primero el simbionte el simbionte aprende a anular el sentido arácnido de peter al menos en los comics y dibujos animados de spiderman,God of War: Ragnarök,,
juego para gays,God of War: Ragnarök,,
que lastima lo del sigilo yo esperaba que la mejoren al estilo arkham es el punto flojo de la jugabilidad,God of War: Ragnarök,,
harry es venom y alfinal no matais a golpes entre peter y miles pero es una cinematica de 5 minutos para pedirte que pulse alfinal l2 y cuadrado y tu tienes el poder del antivenom igual que venom pero en blanco vamos,God of War: Ragnarök,,
todo bien le periodistes,God of War: Ragnarök,,
y el hombre de pero,God of War: Ragnarök,,
cuando se podrá canjear el código del juego que viene en la consola no deja,God of War: Ragnarök,,
cuando se podrá canjear el código del juego que viene en la consola no deja,God of War: Ragnarök,,
quot el mejore videojuege de súpere héroes quot br br es una mierda el juego,God of War: Ragnarök,,
cómo es que tú ya lo puedes jugar,God of War: Ragnarök,,
b 15 horas jajajajaja b,God of War: Ragnarök,,
a href https www youtube com watch v zf2rd1t5bk amp t 10m44s 10 44 a,God of War: Ragnarök,,
el que juega es manquisimo como es eso posible,God of War: Ragnarök,,
si merece la pena es el mejor juego del año su historia es brutal el zelda si q tiene un rival muy duro porq ambos son buenos pero spiderman me gusta más,God of War: Ragnarök,,
el viernes me lanzo a la tienda por spiderman 2,God of War: Ragnarök,,
me gusto la parte donde señala a le doctore xd,God of War: Ragnarök,,
rayos sinceramente pensé que en duración iba a ser lo doble del primer juego no de 17 a 25 horas,God of War: Ragnarök,,
amigo llevaba años esperando algún youtuber nuevo que haga los videos con la calidad y dedicación que le pones 10 10 amigo,God of War: Ragnarök,,
no entiendo como a la gente le puede gustar spiderman el juego literlamente dmc devil may cry 3 le gana y eso que salio hace bastante tiempo los juegos de spiderman son una pija,God of War: Ragnarök,,
es lo rico de tener una ps5 y una pc se disfruta de todo sin quejarse,God of War: Ragnarök,,
que lo saquen para pc,God of War: Ragnarök,,
hay más enemigos aparte de los enemigos de kraven porque noto que estamos chetaisimos,God of War: Ragnarök,,
toda la prensa comprada,God of War: Ragnarök,,
a href https www youtube com watch v zf2rd1t5bk amp t 3m39s 3 39 a genial volvio el perk de quot veneno residual quot si añadieron quot sensores de amenaza quot quot malla de inducción quot y quot impulso de venom quot entonces voy a estar demasiado roto usando a miles morales,God of War: Ragnarök,,
basura de juego play station esta muerta y ustedes lo sabeis,God of War: Ragnarök,,
habeis dicho lo de que es el mejor juego de superheroes de la historia br la premisa de sony era la misma para videos y prensa escrita br br animo que vienen las vacas flacas,God of War: Ragnarök,,
juegazo,God of War: Ragnarök,,
esta grabado en nivel facil no lo digo por el combate con el lagarto que se ve demasiado easy,God of War: Ragnarök,,
bueno siendo coherente con el 5 8 de starfield este es un 2 2,God of War: Ragnarök,,
entonces ya a salido,God of War: Ragnarök,,
hack amp slash generico simplon corto y woke hasta el vomito br todo lo que puede dar sony hasta dentro de dos años br calamidad total,God of War: Ragnarök,,
batallas brillantes vs jefes br se carga al lagarto solo con combos xd,God of War: Ragnarök,,
se ve tan hermoso como el primer juego el miles morales nunca sucedió y no me gusta que haya tantos iconos en pantalla sin importar el juego que sea,God of War: Ragnarök,,
menudo truñazo el juego este xd,God of War: Ragnarök,,
pe pe pero mil planetas y y pantallas de carga,God of War: Ragnarök,,
la verdadera carta de amor a los superheroes,God of War: Ragnarök,,
nmms vandal todavía no sale y ya estás haciendo vtalv,God of War: Ragnarök,,
al fin un combatiente digno para pelear para el goty contra zelda god,God of War: Ragnarök,,
en definitiva goty 2023,God of War: Ragnarök,,
me espero al remaster,God of War: Ragnarök,,
haaaa me siento como en casa en esta canal hermanos,God of War: Ragnarök,,
nada pues goty,God of War: Ragnarök,,
a href https www youtube com watch v zf2rd1t5bk amp t 6m39s 6 39 a empieza lo bueno,God of War: Ragnarök,,
tremendos exagerados jkjajkhajkja,God of War: Ragnarök,,
25 horas para platinarlo,God of War: Ragnarök,,
no puede ser como pudo caer tan bajo insomniac de sacar obras maestras en vez de juegos mediocres,God of War: Ragnarök,,
yo jugue el 1 nose este pero a ese juego no era mas de un 8 y algo estaba bien pero sin mas aqui veo mas de lo mismo con algunos agregados le viven inflando notas por ser sony,God of War: Ragnarök,,
como me kgan los títulos donde ponen merece la pena br pf que pdnjos se ven jaja,God of War: Ragnarök,,
no he jugado spiderman desde web of shadows de xbox 360 pero si este está en ps4 igual y le doy una oportunidad cool,God of War: Ragnarök,,
peleas intensas y desafiantes cuando en el gameplay nisiquiera lo tocan y tiene toda la vida llena jajaja,God of War: Ragnarök,,
muy buen juego este nuevo espiderman 2 aunque un poco continuista,God of War: Ragnarök,,
que lo saquen pa pc no,God of War: Ragnarök,,
carlos analiza los mejores juegos de la revista no falla pinta a goty,God of War: Ragnarök,,
piter parker traje black hizo mini trastradores 4 i le inyecta en el traje de miles morales para salvarlo y uno a gata black felicia q hizo portales es ella inteligente usa inteligencia arficial y creo portales y park er le instaló mini rastrador y uno a mery ye para cuidarla saber y uno al dr lagarto q es su amigo y le puso rastrador lla q este le enseñó esto y es antagonista sal va a parker le cono ce su pensamiento cuando venon y cazador van a matarlo lagarto le da colazo sal va a parker y lagarto recuerda q le salbo de duende q le matase con tóxico y ele tricidad piter le salbo por eso lagarto pasa jugando con piter parker black no le mata son los protagonistas 6000 calidad fresca aki en 2024 la difru to más cálida fresca,God of War: Ragnarök,,
